created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 12:34:19 +0000 2016,795967686698274816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,165,444149,304,213478296,UzoAduba,637,1328,51752253,MalouR_
Tue Nov 08 12:34:57 +0000 2016,795967844458627072,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,166,444150,304,213478296,UzoAduba,57,461,18955855,bumbumshake
Tue Nov 08 12:35:25 +0000 2016,795967962494672896,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,167,444150,304,213478296,UzoAduba,254,162,175475598,allijgreen
Tue Nov 08 12:36:06 +0000 2016,795968135069306880,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,168,444150,304,213478296,UzoAduba,102,325,536600716,melbartsch
Tue Nov 08 12:36:09 +0000 2016,795968148226928640,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,169,444150,304,213478296,UzoAduba,418,452,259380837,peterczyy
Tue Nov 08 12:37:18 +0000 2016,795968435553439746,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,171,444150,304,213478296,UzoAduba,547,759,117428653,looksnbooks
Tue Nov 08 12:37:37 +0000 2016,795968517342461956,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,172,444150,304,213478296,UzoAduba,20159,19197,108277226,profesortbaker
Tue Nov 08 12:37:59 +0000 2016,795968610330087424,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,174,444150,304,213478296,UzoAduba,1089,1031,36007510,zainabshah
Tue Nov 08 12:38:19 +0000 2016,795968694736261120,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,175,444150,304,213478296,UzoAduba,1456,260,2174199932,ProfJLMorgan
Tue Nov 08 12:38:29 +0000 2016,795968734515044352,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,178,444150,304,213478296,UzoAduba,170,586,33744523,twin278
Tue Nov 08 12:38:35 +0000 2016,795968759064395776,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,179,444150,304,213478296,UzoAduba,327,497,2854986841,Leah_Romm
Tue Nov 08 12:39:03 +0000 2016,795968877024997376,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,180,444150,304,213478296,UzoAduba,88502,89094,227089726,josephreyesg
Tue Nov 08 12:39:25 +0000 2016,795968970981576705,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,181,444150,304,213478296,UzoAduba,37,354,4056040217,LadyGreenpants
Tue Nov 08 12:39:42 +0000 2016,795969040548265988,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,183,444150,304,213478296,UzoAduba,568,536,637172529,DailyDoseOfSara
Tue Nov 08 12:39:44 +0000 2016,795969048123043840,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,184,444146,304,213478296,UzoAduba,173,419,265256788,kazuaki0515
Tue Nov 08 12:40:25 +0000 2016,795969221108842500,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,186,444150,304,213478296,UzoAduba,364,331,45803341,joefahed
Tue Nov 08 12:40:36 +0000 2016,795969266768113664,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,187,444150,304,213478296,UzoAduba,263,1013,162937268,KrayonL
Tue Nov 08 12:40:56 +0000 2016,795969353594372097,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,188,444150,304,213478296,UzoAduba,152,123,3376710681,echointhehalls
Tue Nov 08 12:41:00 +0000 2016,795969369369100288,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,189,444150,304,213478296,UzoAduba,1331,835,506151799,yung_freezy
Tue Nov 08 12:42:15 +0000 2016,795969682444578817,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,190,444150,304,213478296,UzoAduba,427,325,963134167,unicornith
Tue Nov 08 12:42:41 +0000 2016,795969793891438592,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,191,444150,304,213478296,UzoAduba,228,234,1062074946,serena727
Tue Nov 08 12:42:46 +0000 2016,795969811247460352,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,192,444150,304,213478296,UzoAduba,116,73,83151989,TheKarenSep
Tue Nov 08 12:43:12 +0000 2016,795969921347887104,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,193,444150,304,213478296,UzoAduba,412,957,16272273,LaughingASong
Tue Nov 08 12:43:28 +0000 2016,795969988494524420,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,194,444150,304,213478296,UzoAduba,154,602,776470621261737984,kristen_wittwer
Tue Nov 08 12:43:45 +0000 2016,795970058698846209,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,195,444151,304,213478296,UzoAduba,591,464,44276999,lindseypsolomon
Tue Nov 08 12:44:23 +0000 2016,795970221085495296,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,196,444151,304,213478296,UzoAduba,757,1909,2318116343,JohaLittle
Tue Nov 08 12:44:41 +0000 2016,795970293353181184,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,197,444147,304,213478296,UzoAduba,168,462,3012311754,_rawrjes
Tue Nov 08 12:45:10 +0000 2016,795970415575400448,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,198,444151,304,213478296,UzoAduba,3780,1972,2969805220,PlayMusicGh
Tue Nov 08 12:45:28 +0000 2016,795970494080151552,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,199,444151,304,213478296,UzoAduba,413,399,86733625,donut87_
Tue Nov 08 12:46:13 +0000 2016,795970682391855104,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,200,444151,304,213478296,UzoAduba,396,557,2854892662,Awesomedgr
Tue Nov 08 12:46:30 +0000 2016,795970752495362049,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,201,444151,304,213478296,UzoAduba,1375,490,600134662,dariiiiiAn
Tue Nov 08 12:47:08 +0000 2016,795970912076042240,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,202,444151,304,213478296,UzoAduba,2453,63,395243233,old_swede
Tue Nov 08 12:47:40 +0000 2016,795971047988297728,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,203,444151,304,213478296,UzoAduba,540,415,1640543659,sarah_grossman
Tue Nov 08 12:48:00 +0000 2016,795971131832500224,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,204,444151,304,213478296,UzoAduba,1098,566,483524488,lifelovemusiq
Tue Nov 08 12:48:09 +0000 2016,795971167060455428,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,205,444151,304,213478296,UzoAduba,32,365,2845683325,Ltlkra85
Tue Nov 08 12:48:15 +0000 2016,795971194746966016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,206,444152,304,213478296,UzoAduba,201,494,64379990,CharlieFangirl
Tue Nov 08 12:48:27 +0000 2016,795971241509289984,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,207,444151,304,213478296,UzoAduba,218,582,1652441234,AaishaHassiem3
Tue Nov 08 12:49:02 +0000 2016,795971391145308161,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,208,444151,304,213478296,UzoAduba,107,241,158738688,danielpowers90
Tue Nov 08 12:49:10 +0000 2016,795971422862667777,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,209,444151,304,213478296,UzoAduba,640,497,151242335,__Tejaaaa
Tue Nov 08 12:49:27 +0000 2016,795971497038938116,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,210,444151,304,213478296,UzoAduba,232,296,252246326,PhillyHunter2
Tue Nov 08 12:50:31 +0000 2016,795971764065107969,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,212,444151,304,213478296,UzoAduba,10,159,2382223794,VickiVegas86
Tue Nov 08 12:50:57 +0000 2016,795971872131268608,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,214,444151,304,213478296,UzoAduba,559,365,17477711,girl_ninja
Tue Nov 08 12:51:05 +0000 2016,795971906373648387,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,215,444151,304,213478296,UzoAduba,63,227,253809979,kkyellowbird
Tue Nov 08 12:51:05 +0000 2016,795971906373648387,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,215,444151,304,213478296,UzoAduba,63,227,253809979,kkyellowbird
Tue Nov 08 12:51:34 +0000 2016,795972028889174017,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,216,444151,304,213478296,UzoAduba,356,348,2814038119,leexxa_desa
Tue Nov 08 12:51:47 +0000 2016,795972082978930688,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,216,444151,304,213478296,UzoAduba,58,441,829872660,claiiiredelune
Tue Nov 08 12:52:02 +0000 2016,795972146048729088,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,217,444151,304,213478296,UzoAduba,462,494,275191099,atkatiefulton
Tue Nov 08 12:52:28 +0000 2016,795972252458254337,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,218,444151,304,213478296,UzoAduba,228,470,27303528,OneManStands
Tue Nov 08 12:53:13 +0000 2016,795972443055751168,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,219,444151,304,213478296,UzoAduba,62,505,2845883075,scjdias
Tue Nov 08 12:54:50 +0000 2016,795972847902593025,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,220,444151,304,213478296,UzoAduba,4426,1043,8086312,peio
Tue Nov 08 12:54:51 +0000 2016,795972854806441984,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,221,444151,304,213478296,UzoAduba,142,105,294136151,CloakStone69
Tue Nov 08 12:55:10 +0000 2016,795972932904353792,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,222,444151,304,213478296,UzoAduba,449,624,878108696,Deecamry
Tue Nov 08 12:55:44 +0000 2016,795973078132002816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,224,444146,304,213478296,UzoAduba,3673,3461,551372332,BeautyofDamon
Tue Nov 08 12:55:52 +0000 2016,795973109186699264,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,225,444150,304,213478296,UzoAduba,682,1989,494716644,Rebecca_Mich
Tue Nov 08 12:56:06 +0000 2016,795973169492459520,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,226,444150,304,213478296,UzoAduba,22,110,409658998,sari7a25
Tue Nov 08 12:56:08 +0000 2016,795973175456604161,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,227,444146,304,213478296,UzoAduba,112,544,9866632,patcherific
Tue Nov 08 12:56:18 +0000 2016,795973219706634240,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,228,444151,304,213478296,UzoAduba,1402,1036,423121539,WatchNwachukwu
Tue Nov 08 12:57:13 +0000 2016,795973447574818817,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,229,444151,304,213478296,UzoAduba,126,147,13073432,SaraFederbush
Tue Nov 08 12:57:17 +0000 2016,795973466432401408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,230,444151,304,213478296,UzoAduba,346,1393,339015182,stephbr0wne
Tue Nov 08 12:57:26 +0000 2016,795973505204518913,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,231,444151,304,213478296,UzoAduba,124,236,2572189357,shunterinvt
Tue Nov 08 12:57:47 +0000 2016,795973590231433216,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,232,444151,304,213478296,UzoAduba,49,201,3430228925,HelloFellowKids
Tue Nov 08 12:58:08 +0000 2016,795973678387183616,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,233,444147,304,213478296,UzoAduba,549,367,33362721,urbandadfilters
Tue Nov 08 12:59:00 +0000 2016,795973898592395265,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,234,444147,304,213478296,UzoAduba,5747,402,9851462,felsull
Tue Nov 08 12:59:05 +0000 2016,795973919085838336,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,235,444151,304,213478296,UzoAduba,1765,815,17558107,izzygrinspan
Tue Nov 08 12:59:21 +0000 2016,795973985695657984,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,236,444151,304,213478296,UzoAduba,973,2277,3851101,PaulineyM
Tue Nov 08 12:59:53 +0000 2016,795974120760602624,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,237,444151,304,213478296,UzoAduba,194,418,3308192899,susanicox
Tue Nov 08 12:59:58 +0000 2016,795974143644733443,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,238,444151,304,213478296,UzoAduba,4412,2635,1225947602,pfvrallycat
Tue Nov 08 13:00:01 +0000 2016,795974153060880384,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,239,444151,304,213478296,UzoAduba,173,1355,730873015269883904,bitchyologist
Tue Nov 08 13:00:29 +0000 2016,795974271814266880,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,240,444151,304,213478296,UzoAduba,10,22,2153909785,jmf7829
Tue Nov 08 13:01:03 +0000 2016,795974416043626498,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,241,444147,304,213478296,UzoAduba,72,519,129018446,Psych_Lops
Tue Nov 08 13:01:03 +0000 2016,795974416156999680,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,241,444151,304,213478296,UzoAduba,10,250,2530073660,Keh_Squared
Tue Nov 08 13:01:23 +0000 2016,795974499044851712,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,243,444151,304,213478296,UzoAduba,431,285,2802236214,Domino_Perez
Tue Nov 08 13:01:46 +0000 2016,795974592976326656,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,244,444151,304,213478296,UzoAduba,441,1049,36247613,katrinaotuonye
Tue Nov 08 13:01:47 +0000 2016,795974598064013313,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,245,444151,304,213478296,UzoAduba,436,859,3008457619,CeceGoRadio
Tue Nov 08 13:02:01 +0000 2016,795974659414102016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,246,444151,304,213478296,UzoAduba,7783,3866,18536099,LISTA1
Tue Nov 08 13:02:12 +0000 2016,795974703126982658,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,247,444147,304,213478296,UzoAduba,943,1662,2263684267,MorMaddy
Tue Nov 08 13:02:19 +0000 2016,795974733930098689,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,248,444151,304,213478296,UzoAduba,1141,669,216808488,wantyoujauregui
Tue Nov 08 13:03:09 +0000 2016,795974944295448576,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,249,444151,304,213478296,UzoAduba,277,341,963281426,_meIissabenoist
Tue Nov 08 13:04:14 +0000 2016,795975214769307648,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,250,444152,304,213478296,UzoAduba,264,453,458085748,arielleWhitaker
Tue Nov 08 13:05:46 +0000 2016,795975602687844353,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,252,444152,304,213478296,UzoAduba,354,424,188795317,Liliannax3
Tue Nov 08 13:06:02 +0000 2016,795975666558758912,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,253,444152,304,213478296,UzoAduba,305,526,3040025674,_isuriw_
Tue Nov 08 13:06:02 +0000 2016,795975666558758912,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,253,444152,304,213478296,UzoAduba,305,526,3040025674,_isuriw_
Tue Nov 08 13:06:06 +0000 2016,795975687144374273,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,254,444152,304,213478296,UzoAduba,69,929,4821540046,Tripdoc1968
Tue Nov 08 13:06:16 +0000 2016,795975728517042176,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,255,444152,304,213478296,UzoAduba,133,234,2462005824,BatesKrystal
Tue Nov 08 13:06:24 +0000 2016,795975760238546944,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,256,444152,304,213478296,UzoAduba,4138,673,18048382,kelseykeith
Tue Nov 08 13:06:37 +0000 2016,795975816786149376,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,257,444152,304,213478296,UzoAduba,4142,539,1020929514,Derminhoca
Tue Nov 08 13:06:53 +0000 2016,795975883748089856,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,258,444148,304,213478296,UzoAduba,82,108,751774373573324800,lucy2002_
Tue Nov 08 13:06:56 +0000 2016,795975893470609408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,259,444152,304,213478296,UzoAduba,1402462,504,255747911,EllenPage
Tue Nov 08 13:07:10 +0000 2016,795975953503621120,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,260,444152,304,213478296,UzoAduba,1245,2911,2192753603,feminismonpoint
Tue Nov 08 13:07:19 +0000 2016,795975991290011650,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,262,444148,304,213478296,UzoAduba,2323,3463,4842303193,KathyEs44821596
Tue Nov 08 13:07:21 +0000 2016,795975998965682177,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,263,444152,304,213478296,UzoAduba,611,1166,333254570,EdgenChristian
Tue Nov 08 13:07:30 +0000 2016,795976037842776067,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,264,444152,304,213478296,UzoAduba,912,556,830807960,alec_estrill
Tue Nov 08 13:07:39 +0000 2016,795976073750212608,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,265,444152,304,213478296,UzoAduba,43,2058,471764499,WordsInsplreLED
Tue Nov 08 13:07:46 +0000 2016,795976104750108672,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,266,444148,304,213478296,UzoAduba,384,298,93379957,mariorustan
Tue Nov 08 13:07:49 +0000 2016,795976117328941056,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,267,444152,304,213478296,UzoAduba,517,254,1357807526,HannahKnapic
Tue Nov 08 13:07:52 +0000 2016,795976128393416705,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,268,444148,304,213478296,UzoAduba,36,158,1473780373,Moonlit_Hour
Tue Nov 08 13:08:00 +0000 2016,795976162799456260,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,269,444152,304,213478296,UzoAduba,332,532,2263400833,ThatCoffeeBrat
Tue Nov 08 13:08:02 +0000 2016,795976171284557825,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,270,444152,304,213478296,UzoAduba,28,82,2887543906,mayq2012
Tue Nov 08 13:08:05 +0000 2016,795976184538333184,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,271,444148,304,213478296,UzoAduba,3528,538,65061108,ilovep10
Tue Nov 08 13:08:16 +0000 2016,795976228423536640,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,273,444153,304,213478296,UzoAduba,461,1145,170898894,gdub1972
Tue Nov 08 13:08:22 +0000 2016,795976256177192960,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,274,444153,304,213478296,UzoAduba,223,635,27532440,KClemente21
Tue Nov 08 13:08:22 +0000 2016,795976257498476544,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,275,444153,304,213478296,UzoAduba,193,203,27077638,jennifermoira_x
Tue Nov 08 13:08:28 +0000 2016,795976279644372992,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,276,444153,304,213478296,UzoAduba,158,188,25258507,AbFark
Tue Nov 08 13:08:30 +0000 2016,795976288834093056,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,278,444153,304,213478296,UzoAduba,287,356,407704156,GMurphy12
Tue Nov 08 13:08:33 +0000 2016,795976302209757184,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,279,444153,304,213478296,UzoAduba,2263,2022,331950319,gagalixosa
Tue Nov 08 13:08:34 +0000 2016,795976303837122560,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,280,444153,304,213478296,UzoAduba,19258,2960,37340424,FilmFatale_NYC
Tue Nov 08 13:08:36 +0000 2016,795976315434319873,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,281,444153,304,213478296,UzoAduba,448,383,952600296,QvietRiot
Tue Nov 08 13:08:47 +0000 2016,795976360703442944,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,282,444153,304,213478296,UzoAduba,35,172,1449428467,elaebrown
Tue Nov 08 13:08:53 +0000 2016,795976384304807937,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,283,444153,304,213478296,UzoAduba,76,365,181264308,AyyGiusepp
Tue Nov 08 13:09:25 +0000 2016,795976519629864960,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,284,444154,304,213478296,UzoAduba,866,437,633343616,sillygoose1013
Tue Nov 08 13:09:35 +0000 2016,795976563179319297,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,286,444154,304,213478296,UzoAduba,54,492,37511335,harobed1983
Tue Nov 08 13:09:35 +0000 2016,795976562998968320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,286,444154,304,213478296,UzoAduba,176,269,2477284202,Sadisticlove86
Tue Nov 08 13:09:59 +0000 2016,795976662076760064,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,289,444154,304,213478296,UzoAduba,418,282,21490019,slyarbrough
Tue Nov 08 13:10:00 +0000 2016,795976664576618496,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,290,444154,304,213478296,UzoAduba,371,806,116438198,clarepitch1
Tue Nov 08 13:10:13 +0000 2016,795976722239918082,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,291,444154,304,213478296,UzoAduba,114,717,1957731571,carlosrodjr1
Tue Nov 08 13:10:15 +0000 2016,795976730200698880,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,293,444154,304,213478296,UzoAduba,1362,1152,260551810,Ponce_Pilate
Tue Nov 08 13:10:21 +0000 2016,795976755999895552,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,294,444154,304,213478296,UzoAduba,847,1127,17760789,HuShuo
Tue Nov 08 13:10:22 +0000 2016,795976756767457280,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,294,444154,304,213478296,UzoAduba,727,831,301810836,JanellaTHinds
Tue Nov 08 13:10:22 +0000 2016,795976760622010369,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,296,444154,304,213478296,UzoAduba,49,99,154128904,JoeyThePizzaGuy
Tue Nov 08 13:10:27 +0000 2016,795976781761224705,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,297,444153,304,213478296,UzoAduba,1148,869,118741682,snappy627
Tue Nov 08 13:10:37 +0000 2016,795976822659969024,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,298,444153,304,213478296,UzoAduba,83,345,133764909,Valentina_27_
Tue Nov 08 13:10:42 +0000 2016,795976843111305216,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,300,444153,304,213478296,UzoAduba,153,468,2241496209,linneasjovall
Tue Nov 08 13:10:55 +0000 2016,795976897968541696,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,301,444149,304,213478296,UzoAduba,1149,1589,34642118,theredwitch
Tue Nov 08 13:10:59 +0000 2016,795976913034547200,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,303,444153,304,213478296,UzoAduba,150,228,21390574,oladiposed
Tue Nov 08 13:11:16 +0000 2016,795976987013693440,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,304,444153,304,213478296,UzoAduba,334,403,389899023,relcole
Tue Nov 08 13:11:17 +0000 2016,795976987676475392,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,304,444153,304,213478296,UzoAduba,289,467,9214802,antronella
Tue Nov 08 13:11:23 +0000 2016,795977013051785216,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,306,444150,304,213478296,UzoAduba,1142,2858,29242737,N_V_R_mind
Tue Nov 08 13:11:23 +0000 2016,795977014788456448,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,307,444154,304,213478296,UzoAduba,1279,828,71888903,MonaLiNYC
Tue Nov 08 13:11:23 +0000 2016,795977015287566336,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,308,444154,304,213478296,UzoAduba,1967,2000,28758925,JAYTHEGOD
Tue Nov 08 13:11:31 +0000 2016,795977047319265282,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,308,444150,304,213478296,UzoAduba,350,518,3434824791,Luvmeharder5h
Tue Nov 08 13:11:31 +0000 2016,795977048057475076,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,309,444150,304,213478296,UzoAduba,22035,4367,267695291,badiucao
Tue Nov 08 13:11:33 +0000 2016,795977056161067009,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,310,444154,304,213478296,UzoAduba,96,246,2425519619,susan_soupy
Tue Nov 08 13:12:09 +0000 2016,795977208288411656,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,312,444155,304,213478296,UzoAduba,46,180,2938630748,kassig94
Tue Nov 08 13:12:13 +0000 2016,795977224180465664,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,313,444151,304,213478296,UzoAduba,777,602,21035729,HitchDied
Tue Nov 08 13:12:19 +0000 2016,795977251439448065,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,314,444155,304,213478296,UzoAduba,199,359,128220428,FerMazz23
Tue Nov 08 13:12:31 +0000 2016,795977301875900416,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,315,444155,304,213478296,UzoAduba,1387,243,88266451,DianeDomkam
Tue Nov 08 13:12:35 +0000 2016,795977315071062016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,316,444151,304,213478296,UzoAduba,1849,2790,1521191960,Mercedes_benz77
Tue Nov 08 13:12:45 +0000 2016,795977360478707713,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,317,444155,304,213478296,UzoAduba,173,223,93284378,alyssashmalyssa
Tue Nov 08 13:12:52 +0000 2016,795977389834641408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,318,444155,304,213478296,UzoAduba,120,122,438386398,L_K_Warrior
Tue Nov 08 13:12:55 +0000 2016,795977399720476672,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,319,444151,304,213478296,UzoAduba,295,361,48124452,funkytown10
Tue Nov 08 13:13:00 +0000 2016,795977420914524160,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,320,444155,304,213478296,UzoAduba,125,240,724587804664037377,_doonnaa32
Tue Nov 08 13:13:08 +0000 2016,795977453458063360,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,321,444155,304,213478296,UzoAduba,3702,831,720616853635248128,ElloEllenOh
Tue Nov 08 13:13:10 +0000 2016,795977462203158533,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,322,444155,304,213478296,UzoAduba,312,687,2519410508,Dianna_Craig
Tue Nov 08 13:13:11 +0000 2016,795977468121378816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,323,444155,304,213478296,UzoAduba,182,158,279809295,meaganjeng
Tue Nov 08 13:13:21 +0000 2016,795977508462219264,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,324,444155,304,213478296,UzoAduba,4897,211,634387587,vivaregui
Tue Nov 08 13:13:37 +0000 2016,795977576317669376,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,325,444155,304,213478296,UzoAduba,262,425,278182211,YatesHenley
Tue Nov 08 13:13:41 +0000 2016,795977591735877632,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,326,444155,304,213478296,UzoAduba,51,91,17748107,lorafay
Tue Nov 08 13:13:42 +0000 2016,795977596722876416,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,327,444155,304,213478296,UzoAduba,165,439,389194114,Cveester
Tue Nov 08 13:13:44 +0000 2016,795977605774278656,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,328,444155,304,213478296,UzoAduba,302,290,2533109553,morslay
Tue Nov 08 13:14:01 +0000 2016,795977679468163072,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,329,444155,304,213478296,UzoAduba,562,299,89205165,MissColaJean
